title,url,price_raw,info_raw,source,crawl_date
  Xe mới 2025   Isuzu Dmax Prestige 1.9L 4x2 MT - ,https://bonbanh.com/oto,572 Triệu,"Xe mới | 2025 | Isuzu Dmax Prestige 1.9L 4x2 MT - 2025 | 572 Triệu | TP HCM | Mã: 6394472 | *Xe nhập khẩu, màu trắng, máy dầu 1.9 L, số tay, 5 chỗ ... | Dmax số sàn 2025 nhập khẩu Thái Lan Kích thước tổng thể DxRxC(mm): 5280x1870x1785 Khoảng cách trục(mm): 3.125 _ khoảng cách trục càng lớn thì xe vận hành càng an toàn. Lòng thùng ... | Liên hệ: | Isuzu Vân Nam | 111/2 đường số 18, KP2, P.Bình Hưng Hoà, TP.HCM TP HCM | ĐT: 0901 435 495",bonbanh,2025-12-22
  Xe cũ 2018   Mercedes Benz V class V250 Avantgar,"https://bonbanh.com/oto/page,6",979 Triệu,"Xe cũ | 2018 | Mercedes Benz V class V250 Avantgarde - 2018 | 979 Triệu | TP HCM | Mã: 6550099 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 7 chỗ , đã đi 50,000 km ... | MERCEDES BENZ V250 – MODEL 2019 Auto Hồng Phúc chào bán chiếc V250 sang trọng – rộng rãi – chuẩn doanh nhân. Thông tin xe: • Màu đen – nội thất đen/nâu sang trọng • Sản ... | Liên hệ: | Auto Hồng Phúc | C5/15B, Bình Hưng, Bình Chánh TP HCM | ĐT: 0907 222 222 - 0977 775 882",bonbanh,2025-12-22
  Xe cũ 2020   BMW 7 Series 740Li - 2020  3 Tỷ 139,"https://bonbanh.com/oto/page,6",3 Tỷ 139 Triệu,"Xe cũ | 2020 | BMW 7 Series 740Li - 2020 | 3 Tỷ 139 Triệu | TP HCM | Mã: 6533247 | *Xe nhập khẩu, màu trắng, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 19,999 km ... | BMW_740Li_Pure_Excellence Model 2021. Odo 19.999 km ( Chất xe siêu đẹp ) Màu Trắng / nội thất Nâu Động cơ B58 3.0L tăng áp cho công suất tối đa 340 mã lực, mô-men xoắn cực đại ... | Liên hệ: | Phát Đạt Luxury Car | Số 1 Đường Số 13, KDC Phú Mỹ, P. Tân Mỹ (P. Phú Mỹ cũ), Q.7 TP HCM | ĐT: 0966 876 509",bonbanh,2025-12-22
  Xe cũ 2022   BMW 5 Series 520i M Sport - 2022  1,"https://bonbanh.com/oto/page,6",1 Tỷ 738 Triệu,"Xe cũ | 2022 | BMW 5 Series 520i M Sport - 2022 | 1 Tỷ 738 Triệu | TP HCM | Mã: 6521383 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 36,666 km ... | BMW_520i_MSport Model 2023 Odo 36.666 km ( Thể Thao Chất Chơi ). Màu Trắng / nội thất Nâu. Động cơ 2.0L cho công suất 252 mã lực và mô-men xoắn cực đại 350Nm, hộp số tự ... | Liên hệ: | Phát Đạt Luxury Car | Số 1 Đường Số 13, KDC Phú Mỹ, P. Tân Mỹ (P. Phú Mỹ cũ), Q.7 TP HCM | ĐT: 0966 876 509",bonbanh,2025-12-22
  Xe cũ 2017   Chevrolet Cruze LT 1.6L - 2017  255,"https://bonbanh.com/oto/page,6",255 Triệu,"Xe cũ | 2017 | Chevrolet Cruze LT 1.6L - 2017 | 255 Triệu | Hà Nội | Mã: 6308460 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.6 L, số tay, 5 chỗ , đã đi 25,000 km ... | Cruze 1.6 MT 2017 Zin 2,5 vạn km Lốp theo xe cả dàn Quá cọp cho các tín đồ số sàn Cam kết văn bản xe không tai nạn , ngập nước | Liên hệ: | Mr Tú | Số 2 nghĩa tân kéo dài Hà Nội | ĐT: 0362 866 686",bonbanh,2025-12-22
  Xe cũ 2018   Mercedes Benz E class E250 - 2018  ,"https://bonbanh.com/oto/page,6",1 Tỷ 45 Triệu,"Xe cũ | 2018 | Mercedes Benz E class E250 - 2018 | 1 Tỷ 45 Triệu | Hà Nội | Mã: 6557561 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 27,000 km ... | #banxe #Mercedes benz E250 Sản xuất 2018 biển HN một chủ ODO 2.7 vạn km Anh chị tới sem xe trực tiếp có bớt | Liên hệ: | Mr Hùng | Long Biên Hà Nội | ĐT: 0946 222 268",bonbanh,2025-12-22
  Xe cũ 2021   Mercedes Benz GLC 300 4Matic - 2021,"https://bonbanh.com/oto/page,6",1 Tỷ 599 Triệu,"Xe cũ | 2021 | Mercedes Benz GLC 300 4Matic - 2021 | 1 Tỷ 599 Triệu | Hà Nội | Mã: 6477804 | *Xe lắp ráp trong nước, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 38,000 km ... | GLC300 2021 xe chạy 38.000km - Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc. - Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp lý rõ ràng. - ... | Liên hệ: | Mr Việt | 138 Phạm Văn Đồng Hà Nội | ĐT: 0917 596 898",bonbanh,2025-12-22
  Xe cũ 2024   BMW X5 xDrive40i M Sport - 2024  3 ,"https://bonbanh.com/oto/page,6",3 Tỷ 799 Triệu,"Xe cũ | 2024 | BMW X5 xDrive40i M Sport - 2024 | 3 Tỷ 799 Triệu | Hà Nội | Mã: 6470967 | *Xe lắp ráp trong nước, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 6,000 km ... | Hàng mới về BMW X5 Msport sx2024 đk2025 6000km Xe trang bị: - Mâm xe thể thao M 20 inch Star- Spoke (kiểu 740) - Kính trước & 2 bên phía trước cách âm cao cấp 2 lớp - Hệ thống âm ... | Liên hệ: | Elite Car | 18 Hoàng Quán Chi, Yên Hoà, Cầu Giấy Hà Nội | ĐT: 0915 888 899",bonbanh,2025-12-22
  Xe cũ 2024   Ford Territory Titanium 1.5 AT - 20,"https://bonbanh.com/oto/page,6",780 Triệu,"Xe cũ | 2024 | Ford Territory Titanium 1.5 AT - 2024 | 780 Triệu | Quảng Ninh | Mã: 6559272 | *Xe lắp ráp trong nước, màu đen, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 30,000 km ... | Chợ ô tô Cẩm Phả mới về Ford Teritory Titanium 2024. Trang bị: màn hình kép 12,3 inch, nội thất bọc da, cửa sổ trời toàn cảnh và gói công nghệ an toàn cao cấp Ford Co-Pilot 360. ... | Liên hệ: | Chợ Ô tô Cẩm Phả | Số 219 Lê Thanh Nghị, P. Cẩm Trung, Tp. Cẩm Phả Quảng Ninh | ĐT: 0977 155 646",bonbanh,2025-12-22
  Xe mới 2025   Ford Ranger Stormtrak 2.0L 4x4 AT ,"https://bonbanh.com/oto/page,6",965 Triệu,"Xe mới | 2025 | Ford Ranger Stormtrak 2.0L 4x4 AT - 2025 | 965 Triệu | Hà Nội | Mã: 6371110 | *Xe nhập khẩu, màu xám, máy dầu 2.0 L, số tự động, 5 chỗ ... | Ford Ranger Stormtrak 2.0L 4x4 AT - KHUYẾN MÃI HẤP DẪN!!! - Có Xe giao ngay, hỗ trợ giao xe tận nhà - Hỗ trợ thủ tục vay đơn giản - Chi tiết chương trình xin quý khách hàng liên ... | Liên hệ: | Xuân Hoàn | Đồng Đa Hà Nội | ĐT: 0879 213 616",bonbanh,2025-12-22
  Xe cũ 2022   Mitsubishi Xpander 1.5 AT - 2022  4,"https://bonbanh.com/oto/page,6",429 Triệu,"Xe cũ | 2022 | Mitsubishi Xpander 1.5 AT - 2022 | 429 Triệu | TP HCM | Mã: 6587046 | *Xe nhập khẩu, màu nâu, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 113,000 km ... | Bán Mitsubishi Xpander Eco 2022 màu xám, xe gia đình sử dụng kỹ. Phiên bản Eco, sản xuất năm 2022, odo 113.000 km, chủ yếu chạy đường trường nên máy móc còn êm, gầm bệ chắc ... | Liên hệ: | Thế Anh | Nguyễn Oanh, Gò Vấp TP HCM | ĐT: 0933 334 545",bonbanh,2025-12-22
  Xe cũ 2019   Toyota Innova 2.0E - 2019  455 Triệ,"https://bonbanh.com/oto/page,6",455 Triệu,"Xe cũ | 2019 | Toyota Innova 2.0E - 2019 | 455 Triệu | Hà Nội | Mã: 6579941 | *Xe lắp ráp trong nước, màu đồng, máy xăng 2.0 L, số tay, 8 chỗ , đã đi 140,000 km ... | Mới về Toyota Innova sản xuất 2019 bản 2.0E - Odo 140.000km. Đủ hai khoá cơ. - Nội ngoại thất nguyên bản theo hãng sản xuất. - Nội thất ghế nỉ chỉnh cơ, kính gập điện ... | Liên hệ: | Thành Đạt Auto | 528 Nguyễn Văn Cừ, Long Biên Hà Nội | ĐT: 0944 260 995",bonbanh,2025-12-22
  Xe cũ 2018   Mazda CX5 2.0 AT - 2018  579 Triệu ,"https://bonbanh.com/oto/page,7",579 Triệu,"Xe cũ | 2018 | Mazda CX5 2.0 AT - 2018 | 579 Triệu | Hải Phòng | Mã: 6570655 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 89,000 km ... | Mazda CX5 sản xuất 2018, Máy 2.0AT Xe 1 chủ từ mới Hải Phòng. Odo chạy 89.000Km, Lốp sơ cua chưa chạm đất SUV gầm cao trắng đẹp long lanh. Nội thất rất mới. Cam kết xe ... | Liên hệ: | 89HP AUTO | Lô 26D Lê Hồng Phong, Q.Ngô Quyền Hải Phòng | ĐT: 0972 123 370",bonbanh,2025-12-22
  Xe cũ 2022   Ford Everest Titanium 2.0L 4x2 AT -,"https://bonbanh.com/oto/page,7",1 Tỷ 130 Triệu,"Xe cũ | 2022 | Ford Everest Titanium 2.0L 4x2 AT - 2022 | 1 Tỷ 130 Triệu | Hà Nội | Mã: 6587035 | *Xe nhập khẩu, màu đen, máy dầu 2.0 L, số tự động, 7 chỗ , đã đi 50,000 km ... | Everest 2022 titan 4x2, 5 vạn, 1 chủ, xe đẹp không điểm trừ Ace có nhu cầu liên hệ em nhé | Liên hệ: | Ô Tô Thủ Đô | 02 Trần Hữu Dực - Mỹ Đình 2 - Nam Từ Liêm Hà Nội | ĐT: 0819 819 262",bonbanh,2025-12-22
  Xe cũ 2014   Ford Focus Trend 1.6 AT - 2014  238,"https://bonbanh.com/oto/page,7",238 Triệu,"Xe cũ | 2014 | Ford Focus Trend 1.6 AT - 2014 | 238 Triệu | Hà Nội | Mã: 6473373 | *Xe lắp ráp trong nước, màu xám, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 90,000 km ... | FOCUS 1.6AT SX 2014 tên tư nhân, xe đẹp xuất sắc, cam kết xe không đâm đụng, nội thất ghế da xịn đẹp, thiện trí xem xe giá có bớt! | Liên hệ: | Thuận Phát Auto | 299 Nguyễn Xiển - Thanh Xuân Hà Nội | ĐT: 0849 912 222 - 0983 558 006",bonbanh,2025-12-22
  Xe cũ 2018   Peugeot 3008 1.6 AT - 2018  530 Tri,"https://bonbanh.com/oto/page,7",530 Triệu,"Xe cũ | 2018 | Peugeot 3008 1.6 AT - 2018 | 530 Triệu | Hà Nội | Mã: 6372494 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 100,000 km ... | Xe rất đẹp không đâm va ngập nước Máy số zin chất | Liên hệ: | Auto 139 - Đức Huân | 139 Nguyễn Văn Cừ, Long Biên Hà Nội | ĐT: 0979 577 686",bonbanh,2025-12-22
  Xe cũ 2018   Hyundai Tucson 2.0 AT CRDi - 2018  ,"https://bonbanh.com/oto/page,7",579 Triệu,"Xe cũ | 2018 | Hyundai Tucson 2.0 AT CRDi - 2018 | 579 Triệu | Tuyên Quang | Mã: 6586071 | *Xe lắp ráp trong nước, màu bạc, máy dầu 2.0 L, số tự động, 5 chỗ , đã đi 100,000 km ... | Chính chủ bán huydai túc sơn máy dầu sx 218 phum xe bảo dưỡng định kì cam kết ko đâm va ngập nước phát hiện ra lỗi tặng luân 100tr hỗ trợ hs nhanh gon mn qtam alo em | Liên hệ: | Auto Thái Duyên | Hưng Thịnh, Tú Thịnh, Sơn Dương Tuyên Quang | ĐT: 0326 136 888",bonbanh,2025-12-22
  Xe cũ 2014   Ford Ranger XLS 2.2L 4x2 AT - 2014 ,"https://bonbanh.com/oto/page,7",305 Triệu,"Xe cũ | 2014 | Ford Ranger XLS 2.2L 4x2 AT - 2014 | 305 Triệu | Thanh Hóa | Mã: 6534660 | *Xe nhập khẩu, màu bạc, máy dầu 2.2 L, số tự động, 5 chỗ , đã đi 12,000 km ... | xe đẹp ko lỗi đã rút hs cầm tay pháp lý dầy đủ có bớt giá cho người thiện chí mua có bán hỗ trợ trả góp ker cả bị noẹ sấu | Liên hệ: | Auto 66.68 | 66 - 68 Đình Hương, Phường Hàm Rồng Thanh Hóa | ĐT: 0852 136 668 - 0859 196 668",bonbanh,2025-12-22
  Xe cũ 2022   Hyundai Stargazer Tiêu chuẩn 1.5 AT,"https://bonbanh.com/oto/page,7",399 Triệu,"Xe cũ | 2022 | Hyundai Stargazer Tiêu chuẩn 1.5 AT - 2022 | 399 Triệu | Hà Nội | Mã: 6477756 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 63,000 km ... | Nhật Doanh auto Mới về Stagarez 2022 AT Bản tiêu chuẩn full tiện ích Trang bị màn androi,cam hành trình Trần nỉ ghế da đẹp như mới Cam kết chất lượng zin nguyên bản Cam ... | Liên hệ: | Nhật Doanh Auto | 316 Nguyễn Xiển - Đại kim - Hoàng Mai Hà Nội | ĐT: 0972 807 199",bonbanh,2025-12-22
  Xe cũ 2018   Hyundai i10 Grand 1.2 AT - 2018  27,"https://bonbanh.com/oto/page,7",279 Triệu,"Xe cũ | 2018 | Hyundai i10 Grand 1.2 AT - 2018 | 279 Triệu | Phú Thọ | Mã: 6469826 | *Xe lắp ráp trong nước, màu nâu, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 75,000 km ... | bán i10 sx 2018 đk 2019 xe một chủ mua từ mới, rin 100% bao check tét toàn quốc nhận đổi xe các loại | Liên hệ: | Salon Ô Tô Chung Mai | 537 Đại lộ Hùng Vương, phường Bến Gót, TP Việt Trì Phú Thọ | ĐT: 0989 123 558 - 0989 789 119",bonbanh,2025-12-22
  Xe mới 2025   Honda BR V L - 2025  650 Triệu   H,"https://bonbanh.com/oto/page,7",650 Triệu,"Xe mới | 2025 | Honda BR V L - 2025 | 650 Triệu | Hà Nội | Mã: 6433916 | *Xe nhập khẩu, màu xám, máy xăng 1.5 L, số tự động, 7 chỗ ... | Honda BRV L -DxRxC (mm) 4490x1780x1685 -Chiều dài cơ sở (mm) 2700 ✓ Hệ thống phanh giảm thiểu va chạm (CMBS) ✓ Hệ thống đèn pha thích ứng tự động (AHB) ✓ Hệ thống kiểm ... | Liên hệ: | Honda Ô tô Tây Hồ | 197A Nghi Tàm, Phường Yên Phụ, Quận Tây Hồ Hà Nội | ĐT: 0983 586 883",bonbanh,2025-12-22
  Xe mới 2025   Gaz Gazelle NN 2.5 MT - 2025  740 ,"https://bonbanh.com/oto/page,7",740 Triệu,"Xe mới | 2025 | Gaz Gazelle NN 2.5 MT - 2025 | 740 Triệu | TP HCM | Mã: 6288670 | *Xe lắp ráp trong nước, màu trắng, máy dầu 2.5 L, số tay, 19 chỗ ... | *** Miễn phí 3 lần bảo dưỡng miễn phí**** - Tặng bao tay lái, lót sàn - Tặng dán Film cách nhiệt toàn bộ xe. - Tặng định vị, phù hiệu HTX miễn phí. - Bộ tem dán xe. - Bộ ... | Liên hệ: | Thái Lâm | 2344 Quốc lộ 1A, phường An Phú Đông, Q.12 TP HCM | ĐT: 0934 718 321 - 0978 430 206",bonbanh,2025-12-22
  Xe cũ 2019   Toyota Wigo 1.2G AT - 2019  270 Tri,"https://bonbanh.com/oto/page,7",270 Triệu,"Xe cũ | 2019 | Toyota Wigo 1.2G AT - 2019 | 270 Triệu | Lâm Đồng | Mã: 6587034 | *Xe nhập khẩu, màu đỏ, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 71,000 km ... | Cần bán xe Toyota Wigo bản 1.2G AT sản xuất cuối năm 2019 Xe đúng 1 Chủ sử dụng từ lúc mua mới và được sử dụng rất kỷ và chạy chuẩn đồng hồ 7vạn ( Bảy mươi ngàn Km ... | Liên hệ: | Bi Auto Đà Lạt | 293 Hai Bà Trưng, P6 , TP Đà Lạt Lâm Đồng | ĐT: 0908 382 989",bonbanh,2025-12-22
  Xe cũ 2018   Toyota Innova 2.0V - 2018  510 Triệ,"https://bonbanh.com/oto/page,7",510 Triệu,"Xe cũ | 2018 | Toyota Innova 2.0V - 2018 | 510 Triệu | Bắc Ninh | Mã: 6583839 | *Xe lắp ráp trong nước, màu đồng, máy xăng 2.0 L, số tự động, 7 chỗ , đã đi 85,000 km ... | Bán xe Toyota Innova 2.0V 2018 bản cao cấp nhất, màu đồng - Có thêm ghế điện, ghế rời hàng 2, da zin từ hãng, 7 túi khí, lazang to, đèn bi, đèn ban ngày, mặt calang crôm, start/stop, ... | Liên hệ: | Salon Ô Tô Kim Chi | 188 - Nguyễn Văn Cừ - Võ Cường - TP. Bắc Ninh Bắc Ninh | ĐT: 0904 175 888 - 0913 528 970",bonbanh,2025-12-22
  Xe cũ 2014   Mercedes Benz E class E250 - 2014  ,"https://bonbanh.com/oto/page,7",499 Triệu,"Xe cũ | 2014 | Mercedes Benz E class E250 - 2014 | 499 Triệu | Hà Nội | Mã: 6575782 | *Xe lắp ráp trong nước, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 120,000 km ... | Mercedes Benz E250 mới cứng. Sản xuất 2014 Xe tư nhân biển Hà nội. Options: Ghế điện, cửa nóc, cruiser control, rèm điện,…. Đã lên Camera 360 theo màn hình zin. Xe không đâm ... | Liên hệ: | Nhật Minh Car | 755 Nguyễn Xiển - Đại Kim - Hoàng Mai - Hà Nội Hà Nội | ĐT: 0988 870 588 - 0904 307 763",bonbanh,2025-12-22
  Xe cũ 2019   Suzuki Swift GLX 1.2 AT - 2019  399,"https://bonbanh.com/oto/page,7",399 Triệu,"Xe cũ | 2019 | Suzuki Swift GLX 1.2 AT - 2019 | 399 Triệu | Hà Nội | Mã: 6552296 | *Xe nhập khẩu, màu đỏ, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 29,000 km ... | Suzuki Swift GLX 2019 Tư nhân 1 chủ từ mới Odo : 2,9v km xịn , sơ cua chưa hạ Xe cực mới , khỗng lỗi Check test mọi nơi quý khách yêu cầu Liên hệ để biết thêm chi tiết !!! | Liên hệ: | Auto Đức Lâm | 136 Nguyễn Văn Cừ , Bồ đề , Long Biên Hà Nội | ĐT: 0901 744 989 - 0968 467 997",bonbanh,2025-12-22
  Xe cũ 2016   Mitsubishi Outlander 2.4 CVT - 2016,"https://bonbanh.com/oto/page,7",515 Triệu,"Xe cũ | 2016 | Mitsubishi Outlander 2.4 CVT - 2016 | 515 Triệu | Hà Nội | Mã: 6543414 | *Xe nhập khẩu, màu xám, máy xăng 2.4 L, số tự động, 7 chỗ , đã đi 90,000 km ... | Mitsubishi Outlander 2016 bản 2.4 nhập nhật 7 chỗ odo 90000 km. Nhiều option: rửa pha, đèn pha full led, ghế điện, cửa sổ trời, ghế da, chìa khóa thông minh, điều hòa tự động, ... | Liên hệ: | Trường Huy Auto | 190-192 Cổ Linh, Long Biên Hà Nội | ĐT: 0972 111 116 - 0799 756 666",bonbanh,2025-12-22
  Xe cũ 2018   Porsche Panamera 3.0 V6 - 2018  3 T,"https://bonbanh.com/oto/page,7",3 Tỷ 299 Triệu,"Xe cũ | 2018 | Porsche Panamera 3.0 V6 - 2018 | 3 Tỷ 299 Triệu | Hà Nội | Mã: 6476056 | *Xe nhập khẩu, màu trắng, máy xăng 3.0 L, số tự động, 4 chỗ , đã đi 96,000 km ... | #Porsche_Panamera sản xuất 2018 màu Croyon ghế nâu cực đẹp, bill đồ khủng 1,5 tỷ, odo : 6v miles full bảo dưỡng chính hãng, options miên man - Xe cam kết không đâm đụng, không ... | Liên hệ: | Boss Car | 68 Lê Văn Lương Hà Nội | ĐT: 0983 153 398",bonbanh,2025-12-22
  Xe cũ 2023   VinFast VF8 Plus AWD - 2023  745 Tr,"https://bonbanh.com/oto/page,7",745 Triệu,"Xe cũ | 2023 | VinFast VF8 Plus AWD - 2023 | 745 Triệu | Hà Nội | Mã: 6469439 | *Xe lắp ráp trong nước, màu đen, xe điện , số tự động, 5 chỗ , đã đi 30,000 km ... | Vinfast VF8 Plus 2023 - Mua pin CATL • Màu : Đen / NT Đen • Odo : 30.000km • Áp dụng chính sách xăng đổi điện giảm 70tr - Hỗ trợ bank tối đa 70% • Sạc miễn phí 2 năm, ... | Liên hệ: | Mr Hoàng | 269 Phạm Văn Đồng - Xuân Đỉnh - Hà Nội Hà Nội | ĐT: 0843 826 311 - 0395 051 339",bonbanh,2025-12-22
  Xe cũ 2021   LandRover Range Rover Autobiography,"https://bonbanh.com/oto/page,7",6 Tỷ 850 Triệu,"Xe cũ | 2021 | LandRover Range Rover Autobiography LWB 3.0 I6 P400 AWD - 2021 | 6 Tỷ 850 Triệu | Hà Nội | Mã: 6457548 | *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 35,000 km ... | BÁN RANGE ROVER AUTOBIOGRAPHY LWB 400 – 2021 Thông tin chi tiết: Phiên bản: Autobiography LWB 400 Năm sản xuất: 2021 Số km: 35.000 km Tình trạng: Xe siêu lướt, giữ gìn kỹ, bao check ... | Liên hệ: | Đức Tiệp | Tây Hồ, Hà Nội Hà Nội | ĐT: 0982 588 588",bonbanh,2025-12-22
  Xe mới 2025   Mitsubishi Xforce Ultimate - 2025 ,"https://bonbanh.com/oto/page,7",615 Triệu,"Xe mới | 2025 | Mitsubishi Xforce Ultimate - 2025 | 615 Triệu | Hà Nội | Mã: 6365128 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ ... | Xforce hỗ trợ phí trước bạ Cực Khủng. Liên hệ ngay Sdt Hotline để nhận giá khuyến mãi tốt nhất - Hỗ Trợ Vay Tối Đa 85% Giá Trị Xe. - Trả trước 140tr Nhận Xe. Thời Gian ... | Liên hệ: | Mitsubishi Việt Hùng | 936 Quang Trung, Phường Yên Nghĩa, Quận Hà Đông Hà Nội | ĐT: 0971 389 415",bonbanh,2025-12-22
  Xe cũ 2015   BMW 5 Series 528i GT - 2015  1 Tỷ 5,"https://bonbanh.com/oto/page,7",1 Tỷ 59 Triệu,"Xe cũ | 2015 | BMW 5 Series 528i GT - 2015 | 1 Tỷ 59 Triệu | Hà Nội | Mã: 6267304 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 15,000 km ... | Ổn định như Sedan nhưng rộng rãi như CUV. Xe ngồi thoải mái hơn 5 seri cùng thời. Xe cam kết odo zin. Xe cọp, xe 10 năm odo 1v5 chắc chỉ có duy nhất chiếc này. Xe đang ở Hà Nội, ... | Liên hệ: | Nam Chung Auto | 124 Khuất Duy Tiến, P. Nhân Chính, Q. Thanh Xuân Hà Nội | ĐT: 0988 986 886",bonbanh,2025-12-22
  Xe cũ 2016   Mitsubishi Outlander 2.4 CVT - 2016,"https://bonbanh.com/oto/page,8",515 Triệu,"Xe cũ | 2016 | Mitsubishi Outlander 2.4 CVT - 2016 | 515 Triệu | Hà Nội | Mã: 6543414 | *Xe nhập khẩu, màu xám, máy xăng 2.4 L, số tự động, 7 chỗ , đã đi 90,000 km ... | Mitsubishi Outlander 2016 bản 2.4 nhập nhật 7 chỗ odo 90000 km. Nhiều option: rửa pha, đèn pha full led, ghế điện, cửa sổ trời, ghế da, chìa khóa thông minh, điều hòa tự động, ... | Liên hệ: | Trường Huy Auto | 190-192 Cổ Linh, Long Biên Hà Nội | ĐT: 0972 111 116 - 0799 756 666",bonbanh,2025-12-22
  Xe cũ 2018   Porsche Panamera 3.0 V6 - 2018  3 T,"https://bonbanh.com/oto/page,8",3 Tỷ 299 Triệu,"Xe cũ | 2018 | Porsche Panamera 3.0 V6 - 2018 | 3 Tỷ 299 Triệu | Hà Nội | Mã: 6476056 | *Xe nhập khẩu, màu trắng, máy xăng 3.0 L, số tự động, 4 chỗ , đã đi 96,000 km ... | #Porsche_Panamera sản xuất 2018 màu Croyon ghế nâu cực đẹp, bill đồ khủng 1,5 tỷ, odo : 6v miles full bảo dưỡng chính hãng, options miên man - Xe cam kết không đâm đụng, không ... | Liên hệ: | Boss Car | 68 Lê Văn Lương Hà Nội | ĐT: 0983 153 398",bonbanh,2025-12-22
  Xe cũ 2023   VinFast VF8 Plus AWD - 2023  745 Tr,"https://bonbanh.com/oto/page,8",745 Triệu,"Xe cũ | 2023 | VinFast VF8 Plus AWD - 2023 | 745 Triệu | Hà Nội | Mã: 6469439 | *Xe lắp ráp trong nước, màu đen, xe điện , số tự động, 5 chỗ , đã đi 30,000 km ... | Vinfast VF8 Plus 2023 - Mua pin CATL • Màu : Đen / NT Đen • Odo : 30.000km • Áp dụng chính sách xăng đổi điện giảm 70tr - Hỗ trợ bank tối đa 70% • Sạc miễn phí 2 năm, ... | Liên hệ: | Mr Hoàng | 269 Phạm Văn Đồng - Xuân Đỉnh - Hà Nội Hà Nội | ĐT: 0843 826 311 - 0395 051 339",bonbanh,2025-12-22
  Xe cũ 2021   LandRover Range Rover Autobiography,"https://bonbanh.com/oto/page,8",6 Tỷ 850 Triệu,"Xe cũ | 2021 | LandRover Range Rover Autobiography LWB 3.0 I6 P400 AWD - 2021 | 6 Tỷ 850 Triệu | Hà Nội | Mã: 6457548 | *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 35,000 km ... | BÁN RANGE ROVER AUTOBIOGRAPHY LWB 400 – 2021 Thông tin chi tiết: Phiên bản: Autobiography LWB 400 Năm sản xuất: 2021 Số km: 35.000 km Tình trạng: Xe siêu lướt, giữ gìn kỹ, bao check ... | Liên hệ: | Đức Tiệp | Tây Hồ, Hà Nội Hà Nội | ĐT: 0982 588 588",bonbanh,2025-12-22
  Xe mới 2025   Mitsubishi Xforce Ultimate - 2025 ,"https://bonbanh.com/oto/page,8",615 Triệu,"Xe mới | 2025 | Mitsubishi Xforce Ultimate - 2025 | 615 Triệu | Hà Nội | Mã: 6365128 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ ... | Xforce hỗ trợ phí trước bạ Cực Khủng. Liên hệ ngay Sdt Hotline để nhận giá khuyến mãi tốt nhất - Hỗ Trợ Vay Tối Đa 85% Giá Trị Xe. - Trả trước 140tr Nhận Xe. Thời Gian ... | Liên hệ: | Mitsubishi Việt Hùng | 936 Quang Trung, Phường Yên Nghĩa, Quận Hà Đông Hà Nội | ĐT: 0971 389 415",bonbanh,2025-12-22
  Xe cũ 2015   BMW 5 Series 528i GT - 2015  1 Tỷ 5,"https://bonbanh.com/oto/page,8",1 Tỷ 59 Triệu,"Xe cũ | 2015 | BMW 5 Series 528i GT - 2015 | 1 Tỷ 59 Triệu | Hà Nội | Mã: 6267304 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 15,000 km ... | Ổn định như Sedan nhưng rộng rãi như CUV. Xe ngồi thoải mái hơn 5 seri cùng thời. Xe cam kết odo zin. Xe cọp, xe 10 năm odo 1v5 chắc chỉ có duy nhất chiếc này. Xe đang ở Hà Nội, ... | Liên hệ: | Nam Chung Auto | 124 Khuất Duy Tiến, P. Nhân Chính, Q. Thanh Xuân Hà Nội | ĐT: 0988 986 886",bonbanh,2025-12-22
